id	itemTime	trialNumber	name	type	question	relevance	competence	prior	condition	answer	RT	language	comments	engagement	difficulty
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961780573	13	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.84	35716	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961788189	14	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	0.26	7614	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961836698	15	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.23	48508	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961852507	16	Martha's cookies	llh	Emily ate all of the cookies.	0	0	1	prior	0.79	15807	English	Loved it!	9	3
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998043693	1	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.49	57715	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998050965	2	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.22	7270	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998078900	3	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	27933	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998085729	4	tail-donkey blindfold	hhl	Grace put all of the tails in the right place.	1	1	0	prior	0.49	6827	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998112232	5	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	0.87	26502	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998120887	6	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.52	8652	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998147114	7	underage drinking	lhl	The new laws on underage drinking are very strict.	0	1	0	test_true	1	26224	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998156393	8	underage drinking	lhl	All of the patrons drinking alcohol are underage.	0	1	0	prior	0.19	9278	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998189563	9	Harvard admission exams	hlh	Ethan failed to study intensively for his exams.	1	0	1	test_false	0	33165	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998196457	10	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.5	6888	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998217346	11	schizophrenia talk	hll	Lucy is really nervous about the talk. 	1	0	0	test_uncertain	0.5	20888	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998233472	12	schizophrenia talk	hll	Jacob knows whether all of the people enjoyed Lucy's talk.	1	0	0	comp	0.52	16120	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998252503	13	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0	19028	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998260285	14	Star Trek expert quiz	hhh	From what George said we may conclude that Amber did not get all of the answers right.	1	1	1	imp	0.49	7780	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998318428	15	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0	58142	english	thx	10	7
ADKKDK6P4MS1Z:39GAF6DQWS8M30U49G4W236AX461VA	1454998328252	16	gift unwrapping	lhh	Leonard's mother knows whether Leonard unwrapped all of the presents right away.	0	1	1	comp	0.69	9822	english	thx	10	7
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955119241	1	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0.8	5347	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955124495	2	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	0.35	5253	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955135890	3	M&M's in the hospital	lhh	Henry was involved in a skiing accident.	0	1	1	test_true	0.53	11394	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955138671	4	M&M's in the hospital	lhh	It is important for Henry's father to know whether Henry liked all of the M&Ms.	0	1	1	rel	0.31	2780	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955141024	5	emails from a broken laptop	lll	Kate's laptop has a problem with the wifi connection.	0	0	0	test_uncertain	0.65	2352	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955143038	6	emails from a broken laptop	lll	Joshua received all of Kate's emails.	0	0	0	prior	0.34	2012	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955145312	7	schizophrenia talk	hll	Lucy's talk is unlikely to stir much commotion.	1	0	0	test_false	0.7	2273	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955147222	8	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.32	1909	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955151612	9	NBA experts	hhl	Jason Barley and Richard Trellis have been close friends for almost three decades.	1	1	0	test_false	0.72	4389	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955153785	10	NBA experts	hhl	It is important for Richard Trellis to know whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	rel	0.33	2172	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955156502	11	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.33	2715	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955158376	12	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.38	1873	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955160132	13	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0.65	1755	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955161967	14	Harvard admission exams	hlh	Ethan passed all of the exams.	1	0	1	prior	0.66	1834	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955163526	15	hotel check	hhh	Mr Jaynes is the manager of the San Diego hotel.	1	1	1	test_false	0.57	1557	english	ty	5	4
ADT6AD3LK64AH:3TYCR1GOTDRG2R3I3NBI7OSKJK5LZM	1454955165517	16	hotel check	hhh	Harry knows whether all of the rooms had working air conditioning.	1	1	1	comp	0.7	1990	english	ty	5	4
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961344288	1	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.5	19718	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961353258	2	stand-up comedy show	lll	It is important for Lennard's wife to know whether all of the people who came yesterday also came to today's show.	0	0	0	rel	0.08	8969	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961370015	3	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	16756	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961375807	4	rotten tomatoes	hll	All of the tomatoes are rotten.	1	0	0	prior	0.5	5790	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961403012	5	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.5	27204	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961407755	6	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.94	4742	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961424535	7	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0	16779	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961428972	8	Star Trek expert quiz	hhh	George knows whether Amber got all of the answers right.	1	1	1	comp	1	4437	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961444423	9	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	15450	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961452187	10	tail-donkey blindfold	hhl	It is important for Grace to know whether she put all of the tails in the right place.	1	1	0	rel	0.76	7763	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961476150	11	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.36	23962	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961479007	12	Martha's cookies	llh	Emily ate all of the cookies.	0	0	1	prior	0.5	2856	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961503090	13	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0	24082	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961507468	14	gift unwrapping	lhh	From what Leonard's mother said we may conclude that Leonard did not unwrap all of the presents right away.	0	1	1	imp	1	4378	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961521467	15	van Gogh exhibition	lhl	The van Gogh exhibition is an important event for the city.	0	1	0	test_true	0.91	13998	English	NA	8	2
AEWGY34WUIA32:369J354OFEIYSP56QRHRXYUHIZZ6GN	1454961526812	16	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	0.85	5344	English	NA	8	2
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454997945248	1	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.59	33323	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454997957438	2	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.23	12189	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998002528	3	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	0	45089	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998012181	4	gift unwrapping	lhh	Leonard's mother knows whether Leonard unwrapped all of the presents right away.	0	1	1	comp	1	9652	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998028722	5	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	16540	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998040040	6	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.87	11317	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998056797	7	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0	16755	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998065208	8	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.82	8411	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998092565	9	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.65	27356	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998098015	10	Star Trek expert quiz	hhh	Amber got all of the questions right.	1	1	1	prior	0.94	5449	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998126616	11	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.18	28600	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998132385	12	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	0.72	5768	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998153586	13	NBA experts	hhl	Greg Jones' team is in the playoffs of this year's NBA season.	1	1	0	test_true	0.61	21200	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998164151	14	NBA experts	hhl	Jason Barley knows whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	comp	0.86	10564	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998183830	15	Harvard admission exams	hlh	Ethan failed to study intensively for his exams.	1	0	1	test_false	0.37	19678	English	no	8	4
AF14QHW49LQZU:3F1567XTNXDCNX1IRUPFBMPLEOEQ9D	1454998188378	16	Harvard admission exams	hlh	It is important for Ethan to know whether he passed all of the exams.	1	0	1	rel	0.99	4547	English	no	8	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998282616	1	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.5	38595	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998302723	2	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	1	20105	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998338841	3	gourmet desserts	lhh	Jeremy is madly in love with Claire.	0	0	1	test_uncertain	0.49	36114	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998357989	4	gourmet desserts	lhh	It is important for Jeremy to know whether all of their desserts are fantastic.	0	0	1	rel	0.64	19146	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998376526	5	rotten tomatoes	hll	Gilbert is a former drug addict.	1	0	0	test_uncertain	0.49	18534	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998386338	6	rotten tomatoes	hll	All of the tomatoes are rotten.	1	0	0	prior	0.58	9808	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998425786	7	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.5	39446	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998435875	8	Harvard admission exams	hlh	It is important for Ethan to know whether he passed all of the exams.	1	0	1	rel	0.99	10086	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998465773	9	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0.01	29896	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998477274	10	tail-donkey blindfold	hhl	Oliver knows whether Grace put all of the tails in the right place.	1	1	0	comp	1	11497	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998505086	11	hotel check	hhh	Harry will inspect the Los Angeles hotel next.	1	1	1	test_uncertain	0.5	27810	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998515498	12	hotel check	hhh	From what Harry said we may conclude that not all of the rooms had working air conditioning.	1	1	1	imp	0.98	10410	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998566782	13	underage drinking	lhl	The new laws on underage drinking are very strict.	0	1	0	test_true	0.88	51281	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998623547	14	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.07	56762	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998658456	15	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.29	34907	English	No.	6	4
AF18OIZ0GWGP2:33UKMF931AS8ZS2O64OR7R1KS2HTTV	1454998675319	16	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.86	16860	English	No.	6	4
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998517776	1	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	18491	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998533091	2	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.94	15314	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998547071	3	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0	13980	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998552874	4	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	1	5803	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998580261	5	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	1	27387	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998586417	6	hotel check	hhh	All of the rooms had working air conditioning.	1	1	1	prior	0.68	6155	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998601683	7	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	0.69	15265	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998607217	8	emails from a broken laptop	lll	From what Joshua said we may conclude that he did not receive all of Kate's emails.	0	0	0	imp	1	5534	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998656135	9	gift unwrapping	lhh	There were twelve children at the party.	0	1	1	test_uncertain	0.58	48917	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998665115	10	gift unwrapping	lhh	Leonard unwrapped all of the presents right away.	0	1	1	prior	0.44	8980	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998685309	11	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.04	20193	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998692392	12	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.54	7082	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998719173	13	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.13	26781	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998725587	14	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.79	6414	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998743967	15	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	18380	English	fun!	10	0
AFIFVNL3CREJN:3VA45EW49OVRDGL784II7BC21B91O8	1454998749700	16	tail-donkey blindfold	hhl	It is important for Grace to know whether she put all of the tails in the right place.	1	1	0	rel	0.75	5732	English	fun!	10	0
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998253173	1	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.81	50889	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998261264	2	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.57	8090	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998263715	3	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.4	2450	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998265322	4	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.56	1606	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998268222	5	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.67	2900	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998270145	6	schizophrenia talk	hll	Jacob knows whether all of the people enjoyed Lucy's talk.	1	0	0	comp	0.84	1922	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998272839	7	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.5	2693	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998274500	8	NBA experts	hhl	From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	imp	0.68	1660	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998276345	9	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.45	1844	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998279619	10	Swiss watch protoype testing	hlh	It is important for Mr Papenhauser to know whether the prototype passed all of the tests scheduled for today.	1	0	1	rel	0.77	3274	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998281432	11	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.59	1812	English	NA	10	3
AH31QLJ57XC8W:39KFRKBFIO3O3MWAKTPRLYNC8WIOYT	1454998283004	12	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.42	1571	English	NA	10	3
